date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:30	1960/1960	---M--	200	added ('OK')	image/jpeg	date:Mon,%2027%20Nov%202017%2012:24:32%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/24129843_1788881334742277_4686572834934656455_n.jpg?_nc_cat=100&_nc_ht=scontent.frmq1-1.fna&oh=fe06cf1c332cf3fe5aedbcaf0a9c4ebd&oe=5C895D44	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/24129843_1788881334742277_4686572834934656455_nbb42.jpg	(from https://www.facebook.com/cabecoson)
20:12:30	1425/1425	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Oct%202018%2012:12:32%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c104.14.172.172/s50x50/428714_115688228557096_290556329_n.jpg?_nc_cat=100&_nc_ht=scontent.frmq1-1.fna&oh=6c6fa9cdfbb6d699902bac12746d5a5d&oe=5C41BD7C	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c104.14.172.172/s50x50/428714_115688228557096_290556329_n7ba7.jpg	(from https://www.facebook.com/cabecoson)
20:12:32	1677/1677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Apr%202017%2008:50:27%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/18156848_10211607181722489_7622817151027470141_n.jpg?_nc_cat=110&_nc_ht=scontent.frmq1-1.fna&oh=d54897503a1ae273e3261e54cb6fb3df&oe=5C45296E	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/18156848_10211607181722489_7622817151027470141_n38d0.jpg	(from https://www.facebook.com/cabecoson)
20:12:32	1388/1388	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Oct%202017%2015:07:11%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/22780525_1643015132386762_1736159634382466009_n.jpg?_nc_cat=110&_nc_ht=scontent.frmq1-1.fna&oh=b1b05acc350d1ca19e6bf9560349ea37&oe=5C82F483	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/22780525_1643015132386762_1736159634382466009_ne70d.jpg	(from https://www.facebook.com/cabecoson)
20:12:33	1720/1720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Aug%202018%2018:46:12%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/38005563_875450102664487_1841203611657306112_n.jpg?_nc_cat=111&_nc_ht=scontent.frmq1-1.fna&oh=7a2fe889f9117a288fe047bc3844cae9&oe=5C43D6C7	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/p50x50/38005563_875450102664487_1841203611657306112_n835a.jpg	(from https://www.facebook.com/cabecoson)
20:12:33	1929/1929	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20May%202014%2013:02:21%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c16.0.50.50/p50x50/10382880_703866063010661_6292659580377605808_n.jpg?_nc_cat=104&_nc_ht=scontent.frmq1-1.fna&oh=49fe173659e55fc1cfa46fa01a888812&oe=5C8885EB	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c16.0.50.50/p50x50/10382880_703866063010661_6292659580377605808_nb6db.jpg	(from https://www.facebook.com/cabecoson)
20:12:33	532434/532434	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Oct%202018%2012:12:33%20GMT	https://www.facebook.com/public/%e6%9d%8e%e6%98%8e%e7%92%9f	C:/My%20Websites/0/www.facebook.com/public/%e6%9d%8e%e6%98%8e%e7%92%9f.html	(from https://www.facebook.com/cabecoson)
20:12:34	2072/2072	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Oct%202018%2012:12:35%20GMT	https://scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c127.37.466.466/s50x50/314405_146207412138238_512512088_n.jpg?_nc_cat=103&_nc_ht=scontent.frmq1-1.fna&oh=d39ae9734ce2ca8f518bf6940b858403&oe=5C4A0286	C:/My%20Websites/0/scontent.frmq1-1.fna.fbcdn.net/v/t1.0-1/c127.37.466.466/s50x50/314405_146207412138238_512512088_nd95d.jpg	(from https://www.facebook.com/cabecoson)
20:12:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Oct%202018%2012:12:35%20GMT	https://facebook.com/security/hsts-pixel.gif?c=3.2.5	C:/My%20Websites/0/facebook.com/security/hsts-pixel.2d88fa.delayed	(from https://www.facebook.com/cabecoson)
20:12:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Oct%202018%2012:12:35%20GMT	https://fbcdn.net/security/hsts-pixel.gif?c=2.5	C:/My%20Websites/0/fbcdn.net/security/hsts-pixel.2e6ede.delayed	(from https://www.facebook.com/cabecoson)
